,Date,Open,High,Low,Close,ticker_symbol,high_diff,id
0,2022-08-30,174.339996,174.690002,172.330002,172.990005,PEP,0,dcfacacd-2f3d-11ed-b98f-e070ea36dd3d
1,2022-08-31,173.809998,174.410004,172.199997,172.270004,PEP,-0.16,dcfacacd-2f3d-11ed-b98f-e070ea36dd3d
2,2022-09-01,170.919998,172.979996,170.240005,172.850006,PEP,-0.83,dcfacacd-2f3d-11ed-b98f-e070ea36dd3d
3,2022-09-02,173.720001,174.970001,169.889999,170.660004,PEP,1.14,dcfacacd-2f3d-11ed-b98f-e070ea36dd3d
4,2022-09-06,170.979996,172.589996,169.130005,169.509995,PEP,-1.38,dcfacacd-2f3d-11ed-b98f-e070ea36dd3d
5,2022-09-07,170.619995,173.779999,169.929993,173.25,PEP,0.68,dcfacacd-2f3d-11ed-b98f-e070ea36dd3d
