,Date,Open,High,Low,Close,ticker_symbol,high_diff,id
0,2022-08-30,46.34,46.349998,45.799999,45.849998,PFE,0,db90cee7-2f3d-11ed-a1d6-e070ea36dd3d
1,2022-08-31,46.009998,46.290001,45.130001,45.23,PFE,-0.13,db90cee7-2f3d-11ed-a1d6-e070ea36dd3d
2,2022-09-01,45.139999,46.650002,45.139999,46.630001,PFE,0.77,db90cee7-2f3d-11ed-a1d6-e070ea36dd3d
3,2022-09-02,46.740002,46.799999,45.529999,45.700001,PFE,0.32,db90cee7-2f3d-11ed-a1d6-e070ea36dd3d
4,2022-09-06,45.959999,46.439999,45.529999,45.759998,PFE,-0.78,db90cee7-2f3d-11ed-a1d6-e070ea36dd3d
5,2022-09-07,45.700001,46.209999,45.380001,46.130001,PFE,-0.5,db90cee7-2f3d-11ed-a1d6-e070ea36dd3d
